f_Hz_Median,ICI,num_Clicks,var_RI
 7592.00,  0.0139160, 58,  0.0000066
 7584.00,  0.0165405, 48,  0.0000061
 7208.00,  0.0032043, 195,  0.0000293
 7336.00,  0.0035400, 224,  0.0000083
 7272.00,  0.0036011, 97,  0.0000258
 7232.00,  0.0081787, 49,  0.0008000
 7408.00,  0.0037537, 129,  0.0000369
 7392.00,  0.0035400, 232,  0.0000475
 7304.00,  0.0036621, 217,  0.0000494
 7384.00,  0.0035400, 163,  0.0000466
 7344.00,  0.0034180, 62,  0.0000235
 7224.00,  0.0034180, 157,  0.0000421
 7360.00,  0.0036316, 143,  0.0000393
 7584.00,  0.0368652, 10,  0.0000159
 7344.00,  0.0036621, 142,  0.0000188
 7304.00,  0.0035095, 215,  0.0000488
 7328.00,  0.0037537, 191,  0.0000456
 7208.00,  0.0034180, 246,  0.0000556
 7320.00,  0.0035400, 200,  0.0000486
 7320.00,  0.0035400, 193,  0.0000461
 7432.00,  0.0032349, 62,  0.0000285
 4144.00,  0.0851746, 9,  0.0000180
 4112.00,  0.8752441, 36,  0.0000183
 7208.00,  0.0036316, 219,  0.0000533
 7336.00,  0.0043030, 35,  0.0000294
 7376.00,  0.0036926, 165,  0.0000336
 7336.00,  0.0036621, 74,  0.0000409
 7344.00,  0.0036621, 191,  0.0000711
 7416.00,  0.0036926, 119,  0.0000369
 7408.00,  0.0032959, 229,  0.0000691
 7352.00,  0.0036011, 208,  0.0000688
 7384.00,  0.0037231, 54,  0.0000370
 7376.00,  0.0035400, 193,  0.0000582
 7304.00,  0.0037231, 160,  0.0000517
 7328.00,  0.0037231, 192,  0.0000596
 7360.00,  0.0035400, 145,  0.0000588
 7360.00,  0.0036011, 137,  0.0000460
 7432.00,  0.0034790, 209,  0.0000508
 7320.00,  0.0037231, 81,  0.0000275
 7360.00,  0.0036011, 152,  0.0000470
 7352.00,  0.0035400, 101,  0.0000396
 7272.00,  0.0032959, 74,  0.0000362
 7360.00,  0.0033569, 245,  0.0000211
 7400.00,  0.0039673, 34,  0.0000204
 7280.00,  0.0032959, 167,  0.0000482
 7328.00,  0.0034790, 159,  0.0000427
 7296.00,  0.0036011, 136,  0.0000446
 7344.00,  0.0034790, 212,  0.0000565
 7360.00,  0.0035706, 203,  0.0000606
 7440.00,  0.0035706, 157,  0.0000521
 7384.00,  0.0036621, 74,  0.0000331
 7272.00,  0.0036011, 119,  0.0000378
 7368.00,  0.0034180, 226,  0.0000197
 6792.00,  0.0063782, 9,  0.0000159
 7352.00,  0.0036621, 206,  0.0000194
 7368.00,  0.0033875, 215,  0.0000452
 7384.00,  0.0035400, 208,  0.0000166
 7400.00,  0.0034790, 211,  0.0000537
 7400.00,  0.0036011, 122,  0.0000373
 7280.00,  0.0037231, 164,  0.0000420
 7392.00,  0.0035400, 231,  0.0000210
 7384.00,  0.0034790, 154,  0.0000206
 7384.00,  0.0035095, 57,  0.0000356
 7384.00,  0.0037231, 218,  0.0000482
 7440.00,  0.0036011, 205,  0.0000498
 7336.00,  0.0036011, 180,  0.0000411
 7472.00,  0.0034485, 197,  0.0000477
 7424.00,  0.0036011, 134,  0.0000375
 7408.00,  0.0039368, 129,  0.0000385
 7360.00,  0.0036621, 112,  0.0000315
 7592.00,  0.1137695, 8,  0.0000194
 7400.00,  0.0036011, 172,  0.0000416
 7368.00,  0.0036926, 143,  0.0000353
 7408.00,  0.0033569, 246,  0.0000446
 7360.00,  0.0036926, 205,  0.0000390
 7416.00,  0.0036621, 43,  0.0000157
 7352.00,  0.0033875, 97,  0.0000250
 7392.00,  0.0034180, 228,  0.0000363
 7384.00,  0.0034180, 242,  0.0000374
 7368.00,  0.0033569, 215,  0.0000382
 7664.00,  0.0037842, 58,  0.0000218
 7376.00,  0.0036011, 133,  0.0000273
 7352.00,  0.0043640, 17,  0.0000136
 7408.00,  0.0034790, 233,  0.0000440
 7392.00,  0.0037231, 100,  0.0000232
 7408.00,  0.0033569, 162,  0.0000275
 7408.00,  0.0034180, 187,  0.0000335
 7424.00,  0.0034180, 183,  0.0000336
 7312.00,  0.0035400, 149,  0.0000280
 7376.00,  0.0032959, 194,  0.0000327
 8192.00,  0.0271606, 8,  0.0000327
 7384.00,  0.0033875, 227,  0.0000364
 7400.00,  0.0033569, 92,  0.0000106
 7448.00,  0.0040588, 85,  0.0000204
 7360.00,  0.0035400, 158,  0.0000291
 7432.00,  0.0051880, 51,  0.0000102
 7408.00,  0.0046387, 42,  0.0000137
 7376.00,  0.0032959, 168,  0.0000315
 7368.00,  0.0036926, 197,  0.0000353
 7416.00,  0.0036011, 144,  0.0000279
 7376.00,  0.0035400, 148,  0.0000247
 7416.00,  0.0034790, 190,  0.0000309
 4144.00,  0.0645752, 10,  0.0000105
 7200.00,  0.0033569, 207,  0.0000370
 7288.00,  0.0032959, 154,  0.0000325
 7400.00,  0.0034180, 238,  0.0000459
 7344.00,  0.0033569, 226,  0.0000369
 7608.00,  0.0385132, 18,  0.0000083
 7384.00,  0.0036011, 173,  0.0000107
 7272.00,  0.0032349, 200,  0.0000110
 7384.00,  0.0033569, 208,  0.0000341
 7336.00,  0.0032959, 205,  0.0000088
 7328.00,  0.0032959, 224,  0.0000332
 7424.00,  0.0032959, 229,  0.0000386
 7352.00,  0.0036011, 218,  0.0000316
 7376.00,  0.0032959, 240,  0.0000107
 7344.00,  0.0034180, 158,  0.0000292
 5152.00,  0.2796021, 8,  0.0000136
 7352.00,  0.0032959, 168,  0.0000314
 4112.00,  0.0037842, 8,  0.0000314
 7376.00,  0.0036011, 210,  0.0000421
 7320.00,  0.0036011, 210,  0.0000388
 8176.00,  0.0573120, 8,  0.0000090
 5168.00,  0.0559387, 17,  0.0000093
 5168.00,  0.0064087, 41,  0.0000086
 7344.00,  0.0036011, 132,  0.0000231
 7464.00,  0.0037842, 53,  0.0000247
 7160.00,  0.0033569, 240,  0.0000330
 7376.00,  0.0035095, 169,  0.0000127
 7384.00,  0.0034790, 218,  0.0000339
 6920.00,  0.4260864, 8,  0.0000087
 5168.00,  0.2344360, 17,  0.0000088
 6928.00,  0.1206360, 43,  0.0000079
 6288.00,  0.1817017, 9,  0.0000116
 5152.00,  0.0589905, 17,  0.0000115
 5920.00,  0.1149902, 12,  0.0000115
 6456.00,  0.1076965, 19,  0.0000115
 5152.00,  0.0219421, 35,  0.0000073
 7384.00,  0.0039368, 121,  0.0000195
 7320.00,  0.0032349, 242,  0.0000318
 7416.00,  0.0033569, 220,  0.0000129
 5192.00,  0.0206604, 31,  0.0000094
 7472.00,  0.0051270, 75,  0.0000137
 7384.00,  0.0037842, 80,  0.0000111
 7408.00,  0.0051270, 73,  0.0000116
 7384.00,  0.0036011, 116,  0.0000198
 7400.00,  0.0033264, 245,  0.0000318
 7440.00,  0.0035400, 80,  0.0000136
 7392.00,  0.0032959, 229,  0.0000348
 7184.00,  0.0031128, 238,  0.0000332
 7280.00,  0.0033569, 249,  0.0000421
 7344.00,  0.0035400, 168,  0.0000250
 7352.00,  0.0032349, 210,  0.0000299
 7408.00,  0.0035400, 246,  0.0000351
 7384.00,  0.0034790, 202,  0.0000330
 7432.00,  0.0036011, 118,  0.0000212
 7440.00,  0.0035400, 134,  0.0000271
 7400.00,  0.0033875, 183,  0.0000308
 7336.00,  0.0034790, 235,  0.0000099
 7432.00,  0.0032349, 211,  0.0000290
 7432.00,  0.0035400, 212,  0.0000108
 7632.00,  0.0188599, 36,  0.0000082
 7432.00,  0.0035706, 189,  0.0000225
 7600.00,  0.0363770, 17,  0.0000095
 7328.00,  0.0035706, 205,  0.0000311
 7400.00,  0.0039978, 67,  0.0000150
 7432.00,  0.0037842, 88,  0.0000232
 7416.00,  0.0067444, 35,  0.0000101
 6408.00,  0.0382385, 35,  0.0000152
 7400.00,  0.0033569, 176,  0.0000324
 5152.00,  0.0053711, 26,  0.0000324
 4200.00,  0.0304565, 39,  0.0000137
 6568.00,  0.0751648, 91,  0.0000112
 7384.00,  0.0034790, 204,  0.0000377
 7408.00,  0.0032959, 243,  0.0000308
 7376.00,  0.0035400, 192,  0.0000112
 7400.00,  0.0036011, 208,  0.0000354
 7320.00,  0.0036621, 88,  0.0000173
 7392.00,  0.0036621, 151,  0.0000269
 7408.00,  0.0036011, 90,  0.0000185
 7416.00,  0.0033569, 244,  0.0000399
 7384.00,  0.0033569, 226,  0.0000364
 7296.00,  0.0032959, 234,  0.0000372
 7600.00,  0.0358276, 10,  0.0000123
 7448.00,  0.0036011, 187,  0.0000329
 7328.00,  0.0039673, 66,  0.0000224
 7456.00,  0.0035400, 241,  0.0000367
 7376.00,  0.0032349, 160,  0.0000315
 7312.00,  0.0035400, 227,  0.0000376
 7376.00,  0.0036011, 166,  0.0000369
 7424.00,  0.0036621, 64,  0.0000194
 7360.00,  0.0034485, 215,  0.0000437
 7432.00,  0.0033569, 31,  0.0000186
 7400.00,  0.0033569, 202,  0.0000424
 7304.00,  0.0032959, 225,  0.0000209
 7424.00,  0.0037231, 208,  0.0000484
 7432.00,  0.0050049, 30,  0.0000213
 7416.00,  0.0034180, 164,  0.0000382
 7352.00,  0.0034180, 181,  0.0000430
 7440.00,  0.0036621, 200,  0.0000235
 7424.00,  0.0036011, 96,  0.0000318
 7400.00,  0.0034180, 176,  0.0000408
 7416.00,  0.0034790, 128,  0.0000365
 7440.00,  0.0032959, 217,  0.0000464
 7344.00,  0.0032959, 204,  0.0000216
 7408.00,  0.0035400, 158,  0.0000374
 7480.00,  0.0034790, 146,  0.0000341
 7408.00,  0.0036011, 153,  0.0000391
 7424.00,  0.0034180, 130,  0.0000352
 7472.00,  0.0037842, 53,  0.0000264
 7488.00,  0.0034790, 120,  0.0000387
 7368.00,  0.0035400, 134,  0.0000405
 7472.00,  0.0035400, 94,  0.0000319
 7440.00,  0.0034790, 137,  0.0000271
 7400.00,  0.0034180, 145,  0.0000450
 7440.00,  0.0035400, 197,  0.0000515
 7400.00,  0.0034180, 192,  0.0000523
 7456.00,  0.0059814, 21,  0.0000309
 7296.00,  0.0035400, 179,  0.0000451
 7528.00,  0.0036621, 168,  0.0000327
 7440.00,  0.0037537, 111,  0.0000379
 7456.00,  0.0036011, 148,  0.0000360
 7424.00,  0.0032959, 215,  0.0000408
 7448.00,  0.0033569, 202,  0.0000228
 7448.00,  0.0034180, 173,  0.0000419
 7424.00,  0.0034790, 178,  0.0000345
 7456.00,  0.0034790, 203,  0.0000381
 7392.00,  0.0036011, 190,  0.0000118
 7552.00,  0.0037842, 153,  0.0000114
 7448.00,  0.0033569, 192,  0.0000320
 7512.00,  0.0039978, 67,  0.0000231
 7440.00,  0.0031128, 218,  0.0000359
 7408.00,  0.0034485, 119,  0.0000136
 7448.00,  0.0036011, 194,  0.0000177
 7592.00,  0.0180054, 39,  0.0000081
 5152.00,  0.8768921, 16,  0.0000114
 7472.00,  0.0038452, 270,  0.0000109
 6888.00,  0.5966187, 10,  0.0000081
 7416.00,  0.0035400, 212,  0.0000108
 7656.00,  0.0153809, 44,  0.0000090
 5192.00,  0.0385132, 60,  0.0000119
 7432.00,  0.0032959, 244,  0.0000350
 7408.00,  0.0037842, 157,  0.0000230
 7504.00,  0.0034180, 205,  0.0000077
 6608.00,  0.5763550, 8,  0.0000111
 7448.00,  0.0034790, 248,  0.0000073
 7464.00,  0.0036926, 145,  0.0000077
 7456.00,  0.0034790, 234,  0.0000106
 7432.00,  0.0035400, 188,  0.0000068
 5472.00,  0.0128174, 78,  0.0000202
 9080.00,  0.0225525, 89,  0.0000202
 4096.00,  0.0156250, 250,  0.0000202
 6912.00,  0.0223389, 196,  0.0000191
 7400.00,  0.0039673, 155,  0.0000233
 6200.00,  0.0234375, 100,  0.0000162
 5880.00,  0.0279541, 9,  0.0000181
 6944.00,  0.0332642, 74,  0.0000181
 4848.00,  0.0209961, 79,  0.0000157
 6912.00,  0.0120239, 80,  0.0000157
 5000.00,  0.0222778, 26,  0.0000158
 4808.00,  0.0123901, 70,  0.0000158
 4752.00,  0.0223389, 214,  0.0000158
 6064.00,  0.0125122, 12,  0.0000181
 4176.00,  0.0996094, 8,  0.0000181
 4136.00,  0.0328369, 12,  0.0000168
 6856.00,  0.0328369, 30,  0.0000168
 8176.00,  0.1317139, 8,  0.0000126
 4128.00,  0.0125427, 99,  0.0000126
 7408.00,  0.0034790, 186,  0.0000229
 7392.00,  0.0032349, 214,  0.0000098
 5160.00,  0.1779785, 11,  0.0000114
 5136.00,  0.1220703, 23,  0.0000110
 5144.00,  0.0308838, 71,  0.0000071
 8176.00,  0.0951538, 10,  0.0000081
 7384.00,  0.0035400, 168,  0.0000209
 5152.00,  0.1158447, 20,  0.0000239
 5152.00,  0.1143799, 126,  0.0000100
 6656.00,  0.2015686, 11,  0.0000066
 5152.00,  0.1245117, 40,  0.0000066
 6104.00,  0.1127930, 280,  0.0000068
 6120.00,  0.1003418, 8,  0.0000100
 5192.00,  0.1187134, 42,  0.0000070
 5184.00,  0.0480652, 167,  0.0000069
 5888.00,  0.1317749, 10,  0.0000095
 5168.00,  0.0501709, 42,  0.0000067
 6568.00,  0.0879517, 50,  0.0000109
 6744.00,  0.0618896, 11,  0.0000075
 5912.00,  0.1890259, 12,  0.0000101
 7344.00,  0.0039673, 154,  0.0000074
 6984.00,  0.1766357, 8,  0.0000104
 7440.00,  0.0037231, 133,  0.0000064
 7392.00,  0.0036011, 208,  0.0000250
 7408.00,  0.0032959, 249,  0.0000071
 7296.00,  0.0037842, 144,  0.0000190
 8160.00,  0.0156860, 17,  0.0000111
 7424.00,  0.0031128, 220,  0.0000107
 7624.00,  0.0295105, 13,  0.0000087
 8168.00,  0.0067749, 48,  0.0000130
 7432.00,  0.0034180, 236,  0.0000219
 8168.00,  0.0506592, 16,  0.0000095
 7496.00,  0.0033569, 212,  0.0000134
 5160.00,  0.0510254, 66,  0.0000098
 7424.00,  0.0034790, 232,  0.0000377
 7480.00,  0.0036011, 164,  0.0000275
 7360.00,  0.0033875, 129,  0.0000272
 7384.00,  0.0031738, 242,  0.0000132
 7424.00,  0.0035400, 138,  0.0000264
 7440.00,  0.0036011, 125,  0.0000281
 7392.00,  0.0033569, 121,  0.0000299
 7456.00,  0.0030518, 172,  0.0000297
 7472.00,  0.0034790, 167,  0.0000306
 6472.00,  0.0177917, 23,  0.0000176
 7408.00,  0.0035706, 141,  0.0000311
 7400.00,  0.0033569, 193,  0.0000427
 7464.00,  0.0033569, 191,  0.0000372
 7392.00,  0.0035400, 198,  0.0000479
 7424.00,  0.0032959, 226,  0.0000458
 7392.00,  0.0034790, 208,  0.0000294
 7520.00,  0.0036011, 113,  0.0000410
 7408.00,  0.0035400, 187,  0.0000321
 7464.00,  0.0034790, 230,  0.0000594
 7456.00,  0.0035400, 207,  0.0000400
 7384.00,  0.0032349, 187,  0.0000437
 7336.00,  0.0035095, 169,  0.0000300
 7464.00,  0.0036011, 206,  0.0000328
 7368.00,  0.0033264, 213,  0.0000284
 7416.00,  0.0036621, 57,  0.0000228
 7408.00,  0.0040283, 96,  0.0000573
 7280.00,  0.0032959, 228,  0.0000463
 7408.00,  0.0035706, 217,  0.0000529
 7392.00,  0.0034180, 222,  0.0000363
 7432.00,  0.0036011, 223,  0.0000479
 7424.00,  0.0034790, 160,  0.0000408
 7456.00,  0.0036011, 137,  0.0000370
 7504.00,  0.0035400, 222,  0.0000393
 7616.00,  0.0040283, 90,  0.0000212
 7416.00,  0.0034180, 199,  0.0000244
 6600.00,  0.0108032, 32,  0.0000455
 8416.00,  0.0059814, 30,  0.0000271
 8528.00,  0.0446777, 8,  0.0000226
 7496.00,  0.0294800, 16,  0.0000226
 4144.00,  0.0222168, 9,  0.0000226
 9040.00,  0.0108337, 25,  0.0000206
 8232.00,  0.0123291, 43,  0.0000253
 4144.00,  0.1454468, 9,  0.0000240
 9104.00,  0.0111389, 29,  0.0000249
 8856.00,  0.0088196, 39,  0.0000271
 9120.00,  0.0079956, 30,  0.0000271
 4160.00,  0.1693115, 34,  0.0000217
 5128.00,  0.5993347, 9,  0.0000241
 5216.00,  0.0658875, 13,  0.0000270
 6480.00,  0.4857178, 13,  0.0000270
 5336.00,  0.2809448, 13,  0.0000220
 4296.00,  0.2015686, 17,  0.0000220
 5072.00,  0.2764282, 10,  0.0000220
 4144.00,  0.1810913, 12,  0.0000247
 4240.00,  0.2046509, 57,  0.0000228
 5104.00,  0.1598511, 14,  0.0000277
 6600.00,  0.1254272, 23,  0.0000277
 6392.00,  0.0311279, 35,  0.0000272
 4304.00,  0.5130005, 8,  0.0000217
 4264.00,  0.3674927, 20,  0.0000204
 7016.00,  0.4059753, 15,  0.0000251
 4288.00,  0.1265869, 43,  0.0000251
 4304.00,  0.7089844, 9,  0.0000253
 4168.00,  0.5033264, 13,  0.0000211
 4112.00,  0.4238892, 32,  0.0000209
 5152.00,  0.1057129, 10,  0.0000195
 7480.00,  0.0033569, 236,  0.0000382
 7456.00,  0.0034790, 119,  0.0000269
 7392.00,  0.0033569, 229,  0.0000122
 7456.00,  0.0036316, 223,  0.0000176
 7352.00,  0.0034180, 188,  0.0000328
 7400.00,  0.0034790, 176,  0.0000352
 7480.00,  0.0031128, 242,  0.0000164
 7440.00,  0.0034180, 114,  0.0000263
 4144.00,  0.0382690, 20,  0.0000150
 7432.00,  0.0034790, 198,  0.0000342
 7392.00,  0.0033569, 224,  0.0000380
 7392.00,  0.0032959, 190,  0.0000153
 7424.00,  0.0033569, 181,  0.0000330
 7408.00,  0.0032959, 170,  0.0000326
 7344.00,  0.0034180, 184,  0.0000319
 7392.00,  0.0031128, 168,  0.0000279
 7376.00,  0.0035400, 194,  0.0000339
 7416.00,  0.0032349, 177,  0.0000116
 7360.00,  0.0035400, 208,  0.0000363
 7456.00,  0.0037842, 118,  0.0000286
 5192.00,  0.0793457, 19,  0.0000286
 7632.00,  0.0046387, 8,  0.0000169
 7392.00,  0.0032043, 183,  0.0000279
 4128.00,  0.0061951, 15,  0.0000142
 4464.00,  0.6222534, 21,  0.0000164
 7424.00,  0.0033569, 190,  0.0000379
 7376.00,  0.0034790, 217,  0.0000328
 7432.00,  0.0031738, 233,  0.0000339
 7504.00,  0.0040283, 57,  0.0000163
 7360.00,  0.0034485, 223,  0.0000135
 7432.00,  0.0033569, 215,  0.0000132
 7336.00,  0.0037842, 130,  0.0000207
 7432.00,  0.0034790, 149,  0.0000118
 7424.00,  0.0033569, 248,  0.0000306
 7392.00,  0.0033569, 224,  0.0000320
 7376.00,  0.0031128, 254,  0.0000110
 7344.00,  0.0032959, 230,  0.0000242
 7440.00,  0.0034180, 95,  0.0000196
 7368.00,  0.0034180, 223,  0.0000302
 7448.00,  0.0034180, 178,  0.0000238
 7424.00,  0.0035400, 198,  0.0000251
 7408.00,  0.0032959, 228,  0.0000282
 7288.00,  0.0031128, 259,  0.0000263
 7432.00,  0.0035400, 163,  0.0000238
 7392.00,  0.0037231, 154,  0.0000748
 7384.00,  0.0034180, 205,  0.0000551
 7400.00,  0.0035400, 205,  0.0000292
 7376.00,  0.0035400, 212,  0.0000253
 7456.00,  0.0033569, 179,  0.0000257
 5184.00,  0.1054688, 10,  0.0000101
 7384.00,  0.0036011, 214,  0.0000105
 7440.00,  0.0036621, 137,  0.0000229
 7400.00,  0.0034180, 212,  0.0000340
 7240.00,  0.0034180, 120,  0.0000227
 7440.00,  0.0035400, 203,  0.0000359
 5184.00,  0.0072632, 12,  0.0000133
 6768.00,  0.0101318, 9,  0.0000133
 5168.00,  0.0089111, 8,  0.0000109
 7352.00,  0.0031128, 253,  0.0000247
 7440.00,  0.0036621, 128,  0.0000210
 4208.00,  0.0037842, 61,  0.0000209
 4128.00,  0.4335327, 13,  0.0000198
 7424.00,  0.0045166, 272,  0.0000172
 9024.00,  0.0051575, 183,  0.0000164
 7384.00,  0.0042419, 37,  0.0000324
 6720.00,  0.1301880, 54,  0.0000179
 4320.00,  0.0070190, 31,  0.0000177
 6488.00,  0.6877441, 40,  0.0000214
 6440.00,  0.0047302, 389,  0.0000208
 7392.00,  0.0036011, 143,  0.0000394
 7472.00,  0.0039673, 36,  0.0000360
 7344.00,  0.0036011, 201,  0.0000479
 7472.00,  0.0035095, 171,  0.0000461
 7432.00,  0.0037231, 135,  0.0000479
 7376.00,  0.0032349, 178,  0.0000638
 4128.00,  0.0782471, 8,  0.0000448
 4136.00,  0.1397705, 8,  0.0000448
 4200.00,  0.1519775, 13,  0.0000448
 4192.00,  0.0691833, 61,  0.0000530
 8552.00,  0.0498352, 95,  0.0000530
 4120.00,  0.0800171, 14,  0.0000527
 7440.00,  0.0043335, 38,  0.0001228
 7400.00,  0.0034790, 223,  0.0000389
 7344.00,  0.0043335, 155,  0.0000522
 7336.00,  0.0037842, 130,  0.0000592
 7600.00,  0.0039673, 29,  0.0000264
 7328.00,  0.0036011, 112,  0.0000495
 7424.00,  0.0035400, 198,  0.0000490
 7512.00,  0.0038452, 70,  0.0000287
 7448.00,  0.0035400, 141,  0.0000482
 7448.00,  0.0034790, 192,  0.0000526
 4136.00,  0.0038147, 65,  0.0000412
 7448.00,  0.0033569, 102,  0.0000483
 7384.00,  0.0035400, 195,  0.0000671
 7400.00,  0.0034790, 220,  0.0000647
 7312.00,  0.0036621, 74,  0.0000573
 7416.00,  0.0034790, 212,  0.0000697
 7440.00,  0.0036011, 199,  0.0000700
 7368.00,  0.0034790, 229,  0.0000768
 7392.00,  0.0036621, 199,  0.0000726
 7408.00,  0.0032959, 182,  0.0000484
 7408.00,  0.0035400, 190,  0.0000312
 4112.00,  0.0441895, 12,  0.0000580
 7440.00,  0.0036621, 196,  0.0000520
 7336.00,  0.0034790, 122,  0.0000595
 7392.00,  0.0042419, 47,  0.0000544
 5408.00,  0.0030212, 11,  0.0001328
 8536.00,  0.0046082, 47,  0.0001328
 6640.00,  0.0043335, 443,  0.0001328
 9152.00,  0.0055847, 31,  0.0001424
 9080.00,  0.0071716, 19,  0.0001424
 8016.00,  0.0128174, 10,  0.0001248
 8624.00,  0.0056458, 11,  0.0001248
 8896.00,  0.0357361, 9,  0.0001248
 8712.00,  0.0049438, 112,  0.0001258
 7424.00,  0.0039063, 162,  0.0000572
 7408.00,  0.0036621, 163,  0.0000443
 5520.00,  0.0555420, 36,  0.0000888
 6904.00,  0.0446472, 39,  0.0001860
 7816.00,  0.0281372, 240,  0.0001860
 7088.00,  0.1326904, 12,  0.0001761
 7248.00,  0.0062256, 13,  0.0000800
 6696.00,  0.0051880, 8,  0.0000800
 6912.00,  0.0082703, 29,  0.0000800
 6616.00,  0.0097046, 14,  0.0000895
 7672.00,  0.0032349, 28,  0.0000895
 6776.00,  0.0505371, 8,  0.0000758
 4504.00,  0.0051270, 26,  0.0000315
 7440.00,  0.0034790, 115,  0.0000288
 7424.00,  0.0036316, 93,  0.0000301
 7360.00,  0.0032349, 222,  0.0000396
 7384.00,  0.0035400, 189,  0.0000363
 7456.00,  0.0031433, 203,  0.0000351
 7384.00,  0.0031738, 191,  0.0000371
 7312.00,  0.0035400, 187,  0.0000209
 7368.00,  0.0033569, 170,  0.0000328
 7656.00,  0.0035400, 257,  0.0000149
 7696.00,  0.0037231, 128,  0.0000345
 7736.00,  0.0037842, 128,  0.0000316
 4136.00,  0.0088501, 20,  0.0000164
 7272.00,  0.0036011, 207,  0.0000381
 7352.00,  0.0032959, 224,  0.0000327
 7272.00,  0.0034790, 194,  0.0000314
 7336.00,  0.0032349, 114,  0.0000250
 4144.00,  0.0660400, 8,  0.0000124
 7280.00,  0.0033569, 208,  0.0000327
 7224.00,  0.0031433, 219,  0.0000295
 7272.00,  0.0032959, 225,  0.0000115
 7176.00,  0.0032349, 213,  0.0000294
 4136.00,  0.0435181, 10,  0.0000106
 7528.00,  0.0038452, 77,  0.0000201
 7360.00,  0.0031128, 210,  0.0000289
 7368.00,  0.0034180, 239,  0.0000340
 7336.00,  0.0032349, 134,  0.0000124
 7360.00,  0.0031738, 232,  0.0000299
 7352.00,  0.0032959, 196,  0.0000258
 7408.00,  0.0035400, 189,  0.0000280
 7200.00,  0.0031128, 175,  0.0000118
 4136.00,  0.1630249, 12,  0.0000122
 7640.00,  0.0040283, 72,  0.0000102
 7304.00,  0.0032959, 169,  0.0000082
 7312.00,  0.0031738, 253,  0.0000335
 7680.00,  0.0033875, 193,  0.0000104
 7360.00,  0.0033875, 211,  0.0000290
 7176.00,  0.0034790, 134,  0.0000184
 7600.00,  0.0243530, 21,  0.0000066
 7416.00,  0.0035095, 189,  0.0000212
 7376.00,  0.0036621, 134,  0.0000183
 7592.00,  0.0245972, 25,  0.0000082
 7584.00,  0.0329590, 22,  0.0000098
 5168.00,  0.4216309, 9,  0.0000098
 7304.00,  0.0035095, 137,  0.0000195
 7688.00,  0.0037231, 157,  0.0000238
 7384.00,  0.0032959, 208,  0.0000075
 5184.00,  0.0220337, 24,  0.0000109
 7584.00,  0.0281982, 25,  0.0000114
 5168.00,  0.1470642, 13,  0.0000103
 5192.00,  0.1269531, 12,  0.0000111
 4392.00,  0.0286255, 19,  0.0000156
 5168.00,  0.0665894, 24,  0.0000329
 7368.00,  0.0494080, 483,  0.0000329
 4144.00,  0.0537720, 569,  0.0000119
 6384.00,  0.0531616, 412,  0.0000140
 7040.00,  0.1223145, 11,  0.0000153
 7312.00,  0.0032959, 225,  0.0000116
 6696.00,  0.0554810, 62,  0.0000138
 7432.00,  0.0033264, 165,  0.0000091
 7312.00,  0.0035400, 62,  0.0000160
 7328.00,  0.0031738, 234,  0.0000337
 7376.00,  0.0036011, 195,  0.0000319
 7216.00,  0.0032349, 241,  0.0000332
 7336.00,  0.0033875, 181,  0.0000280
 7368.00,  0.0034790, 200,  0.0000273
 7336.00,  0.0034180, 228,  0.0000329
 7352.00,  0.0032959, 231,  0.0000299
 7360.00,  0.0034790, 105,  0.0000241
 7424.00,  0.0034180, 202,  0.0000323
 7384.00,  0.0037231, 41,  0.0000181
 7424.00,  0.0036011, 167,  0.0000267
 7472.00,  0.0034180, 142,  0.0000292
 7456.00,  0.0036011, 247,  0.0000343
 7456.00,  0.0032349, 213,  0.0000357
 7336.00,  0.0034180, 166,  0.0000318
 7288.00,  0.0032959, 230,  0.0000346
 7176.00,  0.0032349, 197,  0.0000349
 7408.00,  0.0035095, 165,  0.0000328
 7336.00,  0.0037231, 179,  0.0000179
 7344.00,  0.0034790, 110,  0.0000305
 7368.00,  0.0036011, 151,  0.0000201
 7208.00,  0.0034180, 152,  0.0000209
 7272.00,  0.0032959, 243,  0.0000376
 7368.00,  0.0034180, 227,  0.0000336
 7352.00,  0.0035400, 108,  0.0000268
 7136.00,  0.0033569, 175,  0.0000297
 7304.00,  0.0033569, 232,  0.0000147
 7328.00,  0.0035400, 149,  0.0000250
 7176.00,  0.0034180, 171,  0.0000246
 7384.00,  0.0034180, 168,  0.0000267
 7352.00,  0.0035400, 177,  0.0000255
 7408.00,  0.0035400, 133,  0.0000239
 7792.00,  0.0054932, 18,  0.0000208
 6296.00,  0.0074768, 9,  0.0000285
 7360.00,  0.0046997, 134,  0.0000438
 8072.00,  0.0053101, 120,  0.0000533
 7488.00,  0.0070190, 115,  0.0000414
 8568.00,  0.0099487, 20,  0.0000476
 9040.00,  0.0076294, 19,  0.0000476
 8288.00,  0.0057678, 15,  0.0000417
 8992.00,  0.7748108, 9,  0.0000373
 6704.00,  0.5779419, 8,  0.0000323
 5992.00,  0.0064087, 32,  0.0000318
 7592.00,  0.0072632, 30,  0.0000281
 7392.00,  0.0039673, 91,  0.0000338
 5272.00,  0.0043335, 16,  0.0000331
 7192.00,  0.0037537, 27,  0.0000224
 7600.00,  0.0129700, 77,  0.0000190
 7592.00,  0.0068970, 22,  0.0000175
 5704.00,  0.0108032, 9,  0.0000187
 6656.00,  0.0068359, 19,  0.0000166
